waypoint_idx,wp_x,wp_y,wp_z,link_id,link_point_idx,link_x,link_y,link_z,error_m
1515,-69.3219745830284,196.353803793762,28.4291816583823,A2256W000304,28445,-69.32197458302842,196.35380379376204,28.42918165838226,3.1776437161565096e-14
1516,-69.7653412843352,196.584942505551,28.4282520966778,A2256W000304,28446,-69.76534128433525,196.58494250555074,28.42825209667779,2.6203521364587025e-13
1517,-70.2087079856421,196.816081217339,28.4273225349733,A2256W000304,28447,-70.20870798564208,196.81608121733944,28.427322534973325,4.556346636343676e-13
1518,-70.6354234708924,197.076684103455,28.427148191347,A2256W000304,28448,-70.63542347089242,197.0766841034552,28.42714819134695,1.9945885082418896e-13
1519,-71.0621389561428,197.337286989571,28.4269738477206,A2256W000304,28449,-71.06213895614276,197.33728698957094,28.42697384772058,7.105427357601002e-14
1520,-71.4888544413931,197.597889875687,28.4267995040942,A2256W000304,28450,-71.4888544413931,197.5978898756867,28.426799504094205,3.126388037344441e-13
1521,-71.9155699266434,197.858492761802,28.4266251604678,A2256W000304,28451,-71.91556992664344,197.85849276180244,28.426625160467832,4.284519670727984e-13
1522,-72.3422854118938,198.119095647918,28.4264508168415,A2256W000304,28452,-72.34228541189378,198.1190956479182,28.42645081684146,1.9945885082418896e-13
1523,-72.7607882712448,198.392692408699,28.426039471445,A2256W000304,28453,-72.76078827124476,198.39269240869947,28.426039471444977,4.850462620958073e-13
1524,-73.1792911305957,198.666289169481,28.4256281260485,A2256W000304,28454,-73.17929113059574,198.66628916948076,28.425628126048494,2.31335954426011e-13
1525,-73.5977939899467,198.939885930262,28.425216780652,A2256W000304,28455,-73.59779398994672,198.93988593026205,28.42521678065201,6.355287432313019e-14
1526,-74.0162968492977,199.213482691043,28.4248054352555,A2256W000304,28456,-74.0162968492977,199.21348269104334,28.42480543525553,3.410605131648481e-13
1527,-74.4184559966632,199.510581945545,28.4245748600985,A2256W000304,28457,-74.41845599666318,199.51058194554486,28.424574860098502,1.4281732235759946e-13
1528,-74.8206151440287,199.807681200046,28.4243442849415,A2256W000304,28458,-74.82061514402866,199.80768120004637,28.424344284941476,3.7057375295732124e-13
1529,-75.2227742913941,200.104780454548,28.4241137097845,A2256W000304,28459,-75.22277429139415,200.1047804545479,28.42411370978445,1.214175959108492e-13
1530,-75.6249334387596,200.401879709049,28.4238831346274,A2256W000304,28460,-75.62493343875963,200.4018797090494,28.423883134627424,3.989177016483779e-13
1531,-76.0270925861251,200.698978963551,28.4236525594704,A2256W000304,28461,-76.02709258612511,200.69897896355093,28.423652559470398,8.644125458514252e-14
1532,-76.4230849731311,201.004246643169,28.4223590318039,A2256W000304,28462,-76.42308497313113,201.0042466431691,28.422359031803865,8.987733679556355e-14
1533,-76.8190773601371,201.309514322787,28.4210655041373,A2256W000304,28463,-76.81907736013714,201.30951432278727,28.42106550413733,2.593237637554276e-13
1534,-77.2150697471432,201.614782002405,28.4197719764708,A2256W000304,28464,-77.21506974714316,201.61478200240543,28.4197719764708,4.284519670727984e-13
1535,-77.6110621341492,201.920049682024,28.4184784488043,A2256W000304,28465,-77.61106213414918,201.9200496820236,28.418478448804265,3.981576164199481e-13
1536,-78.0070545211552,202.225317361642,28.4171849211377,A2256W000304,28466,-78.0070545211552,202.22531736164177,28.417184921137732,2.2737367544323206e-13
1537,-78.3872278730854,202.550075312129,28.4164805934576,A2256W000304,28467,-78.38722787308538,202.55007531212905,28.416480593457624,5.859285502108464e-14
1538,-78.7674012250156,202.874833262616,28.4157762657775,A2256W000304,28468,-78.76740122501556,202.87483326261633,28.415776265777517,3.43714720612747e-13
1539,-79.1475745769457,203.199591213104,28.4150719380974,A2256W000304,28469,-79.14757457694574,203.19959121310362,28.41507193809741,3.7193366120795873e-13
1540,-79.5277479288759,203.524349163591,28.4143676104173,A2256W000304,28470,-79.52774792887593,203.5243491635909,28.4143676104173,1.1718571004216928e-13
1541,-79.9079212808061,203.849107114078,28.4136632827372,A2256W000304,28471,-79.90792128080611,203.84910711407818,28.413663282737193,1.7112135109858138e-13
1542,-80.270541792616,204.193353032118,28.4126086133866,A2256W000304,28472,-80.27054179261603,204.1933530321183,28.412608613386574,2.8563464471519893e-13
1543,-80.633162304426,204.537598950158,28.411553944036,A2256W000304,28473,-80.63316230442595,204.5375989501584,28.411553944035955,4.001813022207649e-13
1544,-80.9957828162359,204.881844868199,28.4104992746853,A2256W000304,28474,-80.99578281623587,204.88184486819853,28.410499274685336,4.840042710704439e-13
1545,-81.3584033280458,205.226090786239,28.4094446053347,A2256W000304,28475,-81.3584033280458,205.22609078623864,28.409444605334716,3.694822225952521e-13
1546,-81.7127810248427,205.578817918401,28.4095796962736,A2256W000304,28476,-81.71278102484268,205.57881791840083,28.409579696273592,1.7112135109858138e-13
1547,-82.0671587216396,205.931545050563,28.4097147872125,A2256W000304,28477,-82.06715872163957,205.93154505056302,28.40971478721247,4.0194366942304644e-14
1548,-82.4215364184365,206.284272182725,28.4098498781513,A2256W000304,28478,-82.42153641843646,206.2842721827252,28.409849878151345,2.0346847496847933e-13
1549,-82.7759141152333,206.636999314887,28.4099849690902,A2256W000304,28479,-82.77591411523335,206.6369993148874,28.40998496909022,4.001813022207649e-13
1550,-83.1234029925887,206.996514776285,28.409648620293,A2256W000304,28480,-83.12340299258865,206.99651477628487,28.40964862029303,1.4836567898030567e-13
1551,-83.470891869944,207.356030237682,28.4093122714958,A2256W000304,28481,-83.47089186994396,207.35603023768235,28.40931227149584,3.43714720612747e-13
1552,-83.8183807472993,207.71554569908,28.4089759226986,A2256W000304,28482,-83.81838074729926,207.71554569907983,28.408975922698648,1.757785650632539e-13
1553,-84.1658696246546,208.075061160477,28.4086395739015,A2256W000304,28483,-84.16586962465456,208.0750611604773,28.408639573901457,3.1553218080907923e-13
1554,-84.4929944823821,208.453200447323,28.4087244305405,A2256W000304,28484,-84.4929944823821,208.4532004473229,28.408724430540524,1.1368683772161603e-13
1555,-84.8201193401096,208.831339734168,28.4088092871796,A2256W000304,28485,-84.82011934010964,208.8313397341685,28.40880928717959,4.850462620958073e-13
1556,-85.1472441978372,209.209479021014,28.4088941438187,A2256W000304,28486,-85.14724419783718,209.2094790210141,28.408894143818657,8.644125458514252e-14
1557,-85.4743690555647,209.58761830786,28.4089790004577,A2256W000304,28487,-85.47436905556472,209.58761830785969,28.408979000457723,3.13928041384408e-13
1558,-85.7905507843795,209.974953578205,28.4096880212585,A2256W000304,28488,-85.79055078437953,209.97495357820463,28.409688021258543,3.7057375295732124e-13
1559,-86.1067325131943,210.36228884855,28.4103970420594,A2256W000304,28489,-86.10673251319434,210.36228884854958,28.410397042059362,4.284519670727984e-13
1560,-86.4229142420092,210.749624118895,28.4111060628602,A2256W000304,28490,-86.42291424200916,210.74962411889453,28.41110606286018,4.850462620958073e-13
1561,-86.739095970824,211.136959389239,28.411815083661,A2256W000304,28491,-86.73909597082397,211.13695938923948,28.411815083661,4.840042710704439e-13
1562,-87.0418808848821,211.53485521916,28.411363032078,A2256W000304,28492,-87.04188088488213,211.53485521916002,28.41136303207801,4.0194366942304644e-14
1563,-87.3446657989403,211.932751049081,28.410910980495,A2256W000304,28493,-87.3446657989403,211.93275104908057,28.41091098049502,4.263256414560601e-13
1564,-87.6474507129985,212.330646879001,28.410458928912,A2256W000304,28494,-87.64745071299846,212.3306468790011,28.410458928912032,1.214175959108492e-13
1565,-87.9502356270566,212.728542708922,28.410006877329,A2256W000304,28495,-87.95023562705663,212.72854270892165,28.410006877329042,3.4224270219716276e-13
1566,-88.2530205411148,213.126438538842,28.4095548257461,A2256W000304,28496,-88.2530205411148,213.1264385388422,28.409554825746053,1.9895196601282805e-13
1567,-88.5437824970235,213.533202848648,28.4100851697252,A2256W000304,28497,-88.54378249702353,213.5332028486475,28.410085169725193,4.840042710704439e-13
1568,-88.8345444529323,213.939967158453,28.4106155137043,A2256W000304,28498,-88.83454445293226,213.93996715845282,28.410615513704332,1.757785650632539e-13
1569,-89.125306408841,214.346731468258,28.4111458576835,A2256W000304,28499,-89.125306408841,214.34673146825813,28.411145857683472,1.1368683772161603e-13
1570,-89.4015748286363,214.763475235505,28.4105192124023,A2256W000304,28500,-89.40157482863633,214.76347523550544,28.410519212402257,4.272719814472597e-13
1571,-89.6778432484317,215.180219002753,28.409892567121,A2256W000304,28501,-89.67784324843166,215.18021900275275,28.40989256712104,2.593237637554276e-13
1572,-89.954111668227,215.59696277,28.4092659218398,A2256W000304,28502,-89.95411166822699,215.59696277000006,28.409265921839825,5.859285502108464e-14
1573,-90.2303800880223,216.013706537247,28.4086392765586,A2256W000304,28503,-90.23038008802232,216.01370653724737,28.40863927655861,3.697554072703522e-13
1574,-90.48394459552,216.44463902068,28.4071441980519,A2256W000304,28504,-90.48394459552001,216.44463902068034,28.40714419805194,3.4135644425146874e-13
1575,-90.7375091030177,216.875571504113,28.4056491195453,A2256W000304,28505,-90.73750910301771,216.8755715041133,28.405649119545274,3.1296161105196403e-13
1576,-90.9910736105154,217.306503987546,28.4041540410386,A2256W000304,28506,-90.99107361051541,217.30650398754628,28.404154041038606,2.8457214390443806e-13
1577,-91.2446381180131,217.737436470979,28.4026589625319,A2256W000304,28507,-91.24463811801311,217.73743647097925,28.402658962531937,2.5618982671915015e-13
1578,-91.4982026255108,218.168368954412,28.4011638840253,A2256W000304,28508,-91.49820262551081,218.16836895441222,28.40116388402527,2.278173318171838e-13
1579,-91.7517671330085,218.599301437845,28.3996688055186,A2256W000304,28509,-91.75176713300851,218.59930143784518,28.3996688055186,1.7112135109858138e-13
1580,-92.0053316405062,219.030233921278,28.3981737270119,A2256W000304,28510,-92.00533164050621,219.03023392127815,28.398173727011933,1.4281732235759946e-13
1581,-92.2317574595332,219.476020992011,28.3958854863822,A2256W000304,28511,-92.23175745953317,219.47602099201126,28.395885486382152,2.5736952517654053e-13
1582,-92.4581832785601,219.921808062744,28.3935972457524,A2256W000304,28512,-92.45818327856013,219.92180806274436,28.39359724575237,3.7057375295732124e-13
1583,-92.6846090975871,220.367595133477,28.3913090051226,A2256W000304,28513,-92.68460909758709,220.36759513347747,28.39130900512259,4.549693413077341e-13
1584,-92.9130020509439,220.812378263932,28.3891582564118,A2256W000304,28514,-92.91300205094394,220.81237826393198,28.389158256411836,5.123796534383003e-14
1585,-93.1413950043008,221.257161394386,28.3870075077011,A2256W000304,28515,-93.1413950043008,221.2571613943865,28.38700750770108,4.831690603168681e-13
1586,-93.3697879576577,221.701944524841,28.3848567589903,A2256W000304,28516,-93.36978795765766,221.701944524841,28.384856758990328,4.263256414560601e-14
1587,-93.5893763885953,222.151141830714,28.3832131669108,A2256W000304,28517,-93.58937638859531,222.15114183071384,28.383213166910792,1.7112135109858138e-13
1588,-93.808964819533,222.600339136587,28.3815695748313,A2256W000304,28518,-93.80896481953296,222.60033913658668,28.381569574831257,3.1553218080907923e-13
1589,-94.0285532504706,223.04953644246,28.3799259827517,A2256W000304,28519,-94.02855325047061,223.04953644245953,28.379925982751722,4.833779982986627e-13
1590,-94.2272175847893,223.508371296884,28.3781770872679,A2256W000304,28520,-94.22721758478927,223.50837129688355,28.378177087267897,4.556346636343676e-13
1591,-94.4258819191079,223.967206151308,28.3764281917841,A2256W000304,28521,-94.42588191910794,223.96720615130758,28.376428191784072,4.284519670727984e-13
1592,-94.6176613660097,224.428959435347,28.3742954882286,A2256W000304,28522,-94.61766136600967,224.42895943534745,28.374295488228615,4.556346636343676e-13
1593,-94.8094408129114,224.890712719387,28.3721627846732,A2256W000304,28523,-94.8094408129114,224.89071271938732,28.372162784673158,3.126388037344441e-13
1594,-95.0012202598131,225.352466003427,28.3700300811177,A2256W000304,28524,-95.00122025981314,225.3524660034272,28.3700300811177,2.0346847496847933e-13
1595,-95.1812837877334,225.818912468712,28.3678344180448,A2256W000304,28525,-95.18128378773338,225.8189124687119,28.367834418044783,1.1718571004216928e-13
1596,-95.3613473156536,226.285358933997,28.3656387549719,A2256W000304,28526,-95.36134731565362,226.28535893399658,28.365638754971865,4.2656242328017795e-13
1597,-95.5414108435739,226.751805399281,28.3634430918989,A2256W000304,28527,-95.54141084357386,226.75180539928127,28.363443091898947,2.593237637554276e-13
1598,-95.6920398033354,227.228576708775,28.3636299745311,A2256W000304,28528,-95.69203980333536,227.22857670877465,28.36362997453106,3.43714720612747e-13
1599,-95.8426687630969,227.705348018268,28.3638168571632,A2256W000304,28529,-95.84266876309687,227.70534801826804,28.363816857163176,4.0194366942304644e-14
1600,-95.9932977228584,228.182119327761,28.3640037397953,A2256W000304,28530,-95.99329772285837,228.18211932776143,28.36400373979529,4.272719814472597e-13
1601,-96.1452935810103,228.658456423962,28.363524273699,A2256W000304,28531,-96.14529358101025,228.65845642396215,28.363524273699007,1.530555893832145e-13
1602,-96.2972894391621,229.134793520163,28.3630448076027,A2256W000304,28532,-96.29728943916213,229.13479352016287,28.363044807602723,1.1718571004216928e-13
1603,-96.449285297314,229.611130616364,28.3625653415064,A2256W000304,28533,-96.449285297314,229.6111306163636,28.36256534150644,3.979039320256561e-13
1604,-96.6012811554659,230.087467712564,28.3620858754102,A2256W000304,28534,-96.60128115546588,230.08746771256432,28.362085875410155,3.1296161105196403e-13
1605,-96.7454355179513,230.566236318726,28.3617096700784,A2256W000304,28535,-96.74543551795132,230.56623631872597,28.361709670078415,4.0194366942304644e-14
1606,-96.8895898804368,231.045004924888,28.3613334647467,A2256W000304,28536,-96.88958988043676,231.04500492488762,28.361333464746675,3.7193366120795873e-13
1607,-97.0337442429222,231.523773531049,28.3609572594149,A2256W000304,28537,-97.0337442429222,231.52377353104927,28.360957259414935,2.8421709430404007e-13
1608,-97.1778986054076,232.002542137211,28.3605810540832,A2256W000304,28538,-97.17789860540763,232.00254213721092,28.360581054083195,8.987733679556355e-14
1609,-97.2979719264496,232.48791038747,28.3608243946289,A2256W000304,28539,-97.29797192644962,232.48791038746975,28.360824394628864,2.5618982671915015e-13
1610,-97.4180452474916,232.973278637729,28.3610677351745,A2256W000304,28540,-97.4180452474916,232.97327863772858,28.361067735174533,4.263256414560601e-13
1611,-97.5381185685336,233.458646887987,28.3613110757202,A2256W000304,28541,-97.53811856853359,233.4586468879874,28.361311075720202,4.2656242328017795e-13
1612,-97.6581918895756,233.944015138246,28.3615544162659,A2256W000304,28542,-97.65819188957558,233.94401513824624,28.36155441626587,2.5736952517654053e-13
1613,-97.7782652106176,234.429383388505,28.3617977568115,A2256W000304,28543,-97.77826521061756,234.42938338850507,28.36179775681154,9.532931148469529e-14
1614,-97.8847828912206,234.917904954797,28.3626119966205,A2256W000304,28544,-97.88478289122055,234.91790495479717,28.36261199662047,1.757785650632539e-13
