waypoint_idx,x,y,right_ok,left_ok,ego_lane,road_width,link_id
1482,-53.955,190.402,1,0,1,3.50,A2256W000304
1483,-54.428,190.566,1,0,1,3.50,A2256W000304
1484,-54.901,190.729,1,0,1,3.50,A2256W000304
1485,-55.374,190.890,1,0,1,3.50,A2256W000304
1486,-55.847,191.052,1,0,1,3.50,A2256W000304
1487,-56.320,191.213,1,0,1,3.50,A2256W000304
1488,-56.794,191.374,1,0,1,3.50,A2256W000304
1489,-57.267,191.536,1,0,1,3.50,A2256W000304
1490,-57.740,191.697,1,0,1,3.50,A2256W000304
1491,-58.212,191.862,1,0,1,3.50,A2256W000304
1492,-58.684,192.027,1,0,1,3.50,A2256W000304
1493,-59.156,192.191,1,0,1,3.50,A2256W000304
1494,-59.628,192.356,1,0,1,3.50,A2256W000304
1495,-60.101,192.521,1,0,1,3.50,A2256W000304
1496,-60.573,192.685,1,0,1,3.50,A2256W000304
1497,-61.045,192.850,1,0,1,3.50,A2256W000304
1498,-61.517,193.015,1,0,1,3.50,A2256W000304
1499,-61.989,193.179,1,0,1,3.50,A2256W000304
1500,-62.458,193.353,1,0,1,3.50,A2256W000304
1501,-62.927,193.527,1,0,1,3.50,A2256W000304
1502,-63.396,193.700,1,0,1,3.50,A2256W000304
1503,-63.865,193.874,1,0,1,3.50,A2256W000304
1504,-64.334,194.047,1,0,1,3.50,A2256W000304
1505,-64.802,194.221,1,0,1,3.50,A2256W000304
1506,-65.263,194.416,1,0,1,3.50,A2256W000304
1507,-65.723,194.611,1,0,1,3.50,A2256W000304
1508,-66.183,194.807,1,0,1,3.50,A2256W000304
1509,-66.635,195.020,1,0,1,3.50,A2256W000304
1510,-67.088,195.234,1,0,1,3.50,A2256W000304
1511,-67.540,195.447,1,0,1,3.50,A2256W000304
1512,-67.992,195.660,1,0,1,3.50,A2256W000304
1513,-68.435,195.892,1,0,1,3.50,A2256W000304
1514,-68.879,196.123,1,0,1,3.50,A2256W000304
1515,-69.322,196.354,1,0,1,3.50,A2256W000304
1516,-69.765,196.585,1,0,1,3.50,A2256W000304
1517,-70.209,196.816,1,0,1,3.50,A2256W000304
1518,-70.635,197.077,1,0,1,3.50,A2256W000304
1519,-71.062,197.337,1,0,1,3.50,A2256W000304
1520,-71.489,197.598,1,0,1,3.50,A2256W000304
1521,-71.916,197.858,1,0,1,3.50,A2256W000304
1522,-72.342,198.119,1,0,1,3.50,A2256W000304
1523,-72.761,198.393,1,0,1,3.50,A2256W000304
1524,-73.179,198.666,1,0,1,3.50,A2256W000304
1525,-73.598,198.940,1,0,1,3.50,A2256W000304
1526,-74.016,199.213,1,0,1,3.50,A2256W000304
1527,-74.418,199.511,1,0,1,3.50,A2256W000304
1528,-74.821,199.808,1,0,1,3.50,A2256W000304
1529,-75.223,200.105,1,0,1,3.50,A2256W000304
1530,-75.625,200.402,1,0,1,3.50,A2256W000304
1531,-76.027,200.699,1,0,1,3.50,A2256W000304
1532,-76.423,201.004,1,0,1,3.50,A2256W000304
1533,-76.819,201.310,1,0,1,3.50,A2256W000304
1534,-77.215,201.615,1,0,1,3.50,A2256W000304
1535,-77.611,201.920,1,0,1,3.50,A2256W000304
1536,-78.007,202.225,1,0,1,3.50,A2256W000304
1537,-78.387,202.550,1,0,1,3.50,A2256W000304
1538,-78.767,202.875,1,0,1,3.50,A2256W000304
1539,-79.148,203.200,1,0,1,3.50,A2256W000304
1540,-79.528,203.524,1,0,1,3.50,A2256W000304
1541,-79.908,203.849,1,0,1,3.50,A2256W000304
1542,-80.271,204.193,1,0,1,3.50,A2256W000304
1543,-80.633,204.538,1,0,1,3.50,A2256W000304
1544,-80.996,204.882,1,0,1,3.50,A2256W000304
1545,-81.358,205.226,1,0,1,3.50,A2256W000304
1546,-81.713,205.579,1,0,1,3.50,A2256W000304
1547,-82.067,205.932,1,0,1,3.50,A2256W000304
1548,-82.422,206.284,1,0,1,3.50,A2256W000304
1549,-82.776,206.637,1,0,1,3.50,A2256W000304
1550,-83.123,206.997,1,0,1,3.50,A2256W000304
1551,-83.471,207.356,1,0,1,3.50,A2256W000304
1552,-83.818,207.716,1,0,1,3.50,A2256W000304
1553,-84.166,208.075,1,0,1,3.50,A2256W000304
1554,-84.493,208.453,1,0,1,3.50,A2256W000304
1555,-84.820,208.831,1,0,1,3.50,A2256W000304
1556,-85.147,209.209,1,0,1,3.50,A2256W000304
1557,-85.474,209.588,1,0,1,3.50,A2256W000304
1558,-85.791,209.975,1,0,1,3.50,A2256W000304
1559,-86.107,210.362,1,0,1,3.50,A2256W000304
1560,-86.423,210.750,1,0,1,3.50,A2256W000304
1561,-86.739,211.137,1,0,1,3.50,A2256W000304
1562,-87.042,211.535,1,0,1,3.50,A2256W000304
1563,-87.345,211.933,1,0,1,3.50,A2256W000304
1564,-87.647,212.331,1,0,1,3.50,A2256W000304
1565,-87.950,212.729,1,0,1,3.50,A2256W000304
1566,-88.253,213.126,1,0,1,3.50,A2256W000304
1567,-88.544,213.533,1,0,1,3.50,A2256W000304
1568,-88.835,213.940,1,0,1,3.50,A2256W000304
1569,-89.125,214.347,1,0,1,3.50,A2256W000304
1570,-89.402,214.763,1,0,1,3.50,A2256W000304
1571,-89.678,215.180,1,0,1,3.50,A2256W000304
1572,-89.954,215.597,1,0,1,3.50,A2256W000304
1573,-90.230,216.014,1,0,1,3.50,A2256W000304
1574,-90.484,216.445,1,0,1,3.50,A2256W000304
1575,-90.738,216.876,1,0,1,3.50,A2256W000304
1576,-90.991,217.307,1,0,1,3.50,A2256W000304
1577,-91.245,217.737,1,0,1,3.50,A2256W000304
1578,-91.498,218.168,1,0,1,3.50,A2256W000304
1579,-91.752,218.599,1,0,1,3.50,A2256W000304
1580,-92.005,219.030,1,0,1,3.50,A2256W000304
1581,-92.232,219.476,1,0,1,3.50,A2256W000304
1582,-92.458,219.922,1,0,1,3.50,A2256W000304
1583,-92.685,220.368,1,0,1,3.50,A2256W000304
1584,-92.913,220.812,1,0,1,3.50,A2256W000304
1585,-93.141,221.257,1,0,1,3.50,A2256W000304
1586,-93.370,221.702,1,0,1,3.50,A2256W000304
1587,-93.589,222.151,1,0,1,3.50,A2256W000304
1588,-93.809,222.600,1,0,1,3.50,A2256W000304
1589,-94.029,223.050,1,0,1,3.50,A2256W000304
1590,-94.227,223.508,1,0,1,3.50,A2256W000304
1591,-94.426,223.967,1,0,1,3.50,A2256W000304
1592,-94.618,224.429,1,0,1,3.50,A2256W000304
1593,-94.809,224.891,1,0,1,3.50,A2256W000304
1594,-95.001,225.352,1,0,1,3.50,A2256W000304
1595,-95.181,225.819,1,0,1,3.50,A2256W000304
1596,-95.361,226.285,1,0,1,3.50,A2256W000304
1597,-95.541,226.752,1,0,1,3.50,A2256W000304
1598,-95.692,227.229,1,0,1,3.50,A2256W000304
1599,-95.843,227.705,1,0,1,3.50,A2256W000304
1600,-95.993,228.182,1,0,1,3.50,A2256W000304
1601,-96.145,228.658,1,0,1,3.50,A2256W000304
1602,-96.297,229.135,1,0,1,3.50,A2256W000304
1603,-96.449,229.611,1,0,1,3.50,A2256W000304
1604,-96.601,230.087,1,0,1,3.50,A2256W000304
1605,-96.745,230.566,1,0,1,3.50,A2256W000304
1606,-96.890,231.045,1,0,1,3.50,A2256W000304
1607,-97.034,231.524,1,0,1,3.50,A2256W000304
1608,-97.178,232.003,1,0,1,3.50,A2256W000304
1609,-97.298,232.488,1,0,1,3.50,A2256W000304
1610,-97.418,232.973,1,0,1,3.50,A2256W000304
1611,-97.538,233.459,1,0,1,3.50,A2256W000304
1612,-97.658,233.944,1,0,1,3.50,A2256W000304
1613,-97.778,234.429,1,0,1,3.50,A2256W000304
1614,-97.885,234.918,1,0,1,3.50,A2256W000304
1615,-97.991,235.406,1,0,1,3.50,A2256W000304
1616,-98.098,235.895,1,0,1,3.50,A2256W000304
1617,-98.204,236.383,1,0,1,3.50,A2256W000304
1618,-98.292,236.876,1,0,1,3.50,A2256W000304
1619,-98.380,237.368,1,0,1,3.50,A2256W000304
1620,-98.467,237.860,1,0,1,3.50,A2256W000304
1621,-98.555,238.353,1,0,1,3.50,A2256W000304
1622,-98.642,238.845,1,0,1,3.50,A2256W000304
1623,-98.705,239.341,1,0,1,3.50,A2256W000304
1624,-98.767,239.837,1,0,1,3.50,A2256W000304
1625,-98.830,240.333,1,0,1,3.50,A2256W000304
1626,-98.893,240.829,1,0,1,3.50,A2256W000304
1627,-98.955,241.325,1,0,1,3.50,A2256W000304
1628,-98.992,241.824,1,0,1,3.50,A2256W000304
1629,-99.029,242.322,1,0,1,3.50,A2256W000304
1630,-99.066,242.821,1,0,1,3.50,A2256W000304
1631,-99.102,243.320,1,0,1,3.50,A2256W000304
1632,-99.139,243.818,1,0,1,3.50,A2256W000304
1633,-99.158,244.318,1,0,1,3.50,A2256W000304
1634,-99.178,244.818,1,0,1,3.50,A2256W000304
1635,-99.197,245.317,1,0,1,3.50,A2256W000304
1636,-99.216,245.817,1,0,1,3.50,A2256W000304
1637,-99.235,246.317,1,0,1,3.50,A2256W000304
1638,-99.242,246.816,1,0,1,3.50,A2256W000304
1639,-99.250,247.316,1,0,1,3.50,A2256W000304
1640,-99.257,247.816,1,0,1,3.50,A2256W000304
1641,-99.264,248.316,1,0,1,3.50,A2256W000304
1642,-99.271,248.816,1,0,1,3.50,A2256W000304
1643,-99.271,249.316,1,0,1,3.50,A2256W000304
1644,-99.272,249.816,1,0,1,3.50,A2256W000304
1645,-99.272,250.316,1,0,1,3.50,A2256W000304
1646,-99.272,250.816,1,0,1,3.50,A2256W000304
1647,-99.272,251.316,1,0,1,3.50,A2256W000304
1648,-99.274,251.816,1,0,1,3.50,A2256W000304
1649,-99.276,252.316,1,0,1,3.50,A2256W000304
1650,-99.277,252.816,1,0,1,3.50,A2256W000304
1651,-99.279,253.316,1,0,1,3.50,A2256W000304
1652,-99.281,253.816,1,0,1,3.50,A2256W000304
1653,-99.284,254.316,1,0,1,3.50,A2256W000304
1654,-99.287,254.816,1,0,1,3.50,A2256W000304
1655,-99.291,255.316,1,0,1,3.50,A2256W000304
1656,-99.294,255.816,1,0,1,3.50,A2256W000304
1657,-99.297,256.316,1,0,1,3.50,A2256W000304
1658,-99.295,256.816,1,0,1,3.50,A2256W000304
1659,-99.294,257.316,1,0,1,3.50,A2256W000304
1660,-99.292,257.816,1,0,1,3.50,A2256W000304
1661,-99.291,258.316,1,0,1,3.50,A2256W000304
1662,-99.289,258.816,1,0,1,3.50,A2256W000304
1663,-99.294,259.316,1,0,1,3.50,A2256W000304
1664,-99.299,259.816,1,0,1,3.50,A2256W000304
1665,-99.304,260.316,1,0,1,3.50,A2256W000304
1666,-99.308,260.816,1,0,1,3.50,A2256W000304
1667,-99.313,261.316,1,0,1,3.50,A2256W000304
1668,-99.314,261.816,1,0,1,3.50,A2256W000304
1669,-99.316,262.316,1,0,1,3.50,A2256W000304
1670,-99.317,262.816,1,0,1,3.50,A2256W000304
1671,-99.318,263.316,1,0,1,3.50,A2256W000304
1672,-99.320,263.816,1,0,1,3.50,A2256W000304
1673,-99.321,264.316,1,0,1,3.50,A2256W000304
1674,-99.324,264.816,1,0,1,3.50,A2256W000304
1675,-99.326,265.316,1,0,1,3.50,A2256W000304
1676,-99.329,265.816,1,0,1,3.50,A2256W000304
1677,-99.331,266.316,1,0,1,3.50,A2256W000304
1678,-99.334,266.816,1,0,1,3.50,A2256W000304
1679,-99.337,267.316,1,0,1,3.50,A2256W000304
1680,-99.338,267.816,1,0,1,3.50,A2256W000304
1681,-99.338,268.316,1,0,1,3.50,A2256W000304
1682,-99.339,268.816,1,0,1,3.50,A2256W000304
1683,-99.340,269.316,1,0,1,3.50,A2256W000304
1684,-99.341,269.816,1,0,1,3.50,A2256W000304
1685,-99.342,270.316,1,0,1,3.50,A2256W000304
1686,-99.343,270.816,1,0,1,3.50,A2256W000304
1687,-99.347,271.316,1,0,1,3.50,A2256W000304
1688,-99.352,271.816,1,0,1,3.50,A2256W000304
1689,-99.356,272.316,1,0,1,3.50,A2256W000304
1690,-99.361,272.816,1,0,1,3.50,A2256W000304
1691,-99.365,273.316,1,0,1,3.50,A2256W000304
1692,-99.370,273.816,1,0,1,3.50,A2256W000304
1693,-99.371,274.316,1,0,1,3.50,A2256W000304
1694,-99.373,274.816,1,0,1,3.50,A2256W000304
1695,-99.374,275.316,1,0,1,3.50,A2256W000304
1696,-99.375,275.816,1,0,1,3.50,A2256W000304
1697,-99.377,276.316,1,0,1,3.50,A2256W000304
1698,-99.378,276.816,1,0,1,3.50,A2256W000304
1699,-99.380,277.316,1,0,1,3.50,A2256W000304
1700,-99.383,277.816,1,0,1,3.50,A2256W000304
1701,-99.386,278.316,1,0,1,3.50,A2256W000304
1702,-99.389,278.816,1,0,1,3.50,A2256W000304
1703,-99.392,279.316,1,0,1,3.50,A2256W000304
1704,-99.395,279.816,1,0,1,3.50,A2256W000304
1705,-99.398,280.316,1,0,1,3.50,A2256W000304
1706,-99.401,280.816,1,0,1,3.50,A2256W000304
1707,-99.404,281.316,1,0,1,3.50,A2256W000304
1708,-99.408,281.816,1,0,1,3.50,A2256W000304
1709,-99.411,282.316,1,0,1,3.50,A2256W000304
1710,-99.415,282.816,1,0,1,3.50,A2256W000304
1711,-99.419,283.316,1,0,1,3.50,A2256W000304
1712,-99.422,283.816,1,0,1,3.50,A2256W000304
1713,-99.422,284.316,1,0,1,3.50,A2256W000304
1714,-99.422,284.816,1,0,1,3.50,A2256W000304
1715,-99.422,285.316,1,0,1,3.50,A2256W000304
1716,-99.422,285.816,1,0,1,3.50,A2256W000304
1717,-99.422,286.316,1,0,1,3.50,A2256W000304
1718,-99.422,286.816,1,0,1,3.50,A2256W000304
1719,-99.422,287.316,1,0,1,3.50,A2256W000304
1720,-99.425,287.816,1,0,1,3.50,A2256W000304
1721,-99.427,288.316,1,0,1,3.50,A2256W000304
1722,-99.430,288.816,1,0,1,3.50,A2256W000304
1723,-99.433,289.316,1,0,1,3.50,A2256W000304
1724,-99.435,289.816,1,0,1,3.50,A2256W000304
1725,-99.438,290.316,1,0,1,3.50,A2256W000304
1726,-99.440,290.816,1,0,1,3.50,A2256W000304
1727,-99.442,291.206,1,0,1,3.50,A2256W000304
1728,-99.444,291.706,0,0,1,3.50,A2256W000148
1729,-99.446,292.206,0,0,1,3.50,A2256W000148
1730,-99.448,292.706,0,0,1,3.50,A2256W000148
1731,-99.443,293.206,0,0,1,3.50,A2256W000148
1732,-99.438,293.706,0,0,1,3.50,A2256W000148
1733,-99.433,294.206,0,0,1,3.50,A2256W000148
1734,-99.428,294.706,0,0,1,3.50,A2256W000148
1735,-99.424,295.206,0,0,1,3.50,A2256W000148
1736,-99.420,295.706,0,0,1,3.50,A2256W000148
1737,-99.416,296.206,0,0,1,3.50,A2256W000148
1738,-99.412,296.706,0,0,1,3.50,A2256W000148
1739,-99.408,297.206,0,0,1,3.50,A2256W000148
1740,-99.404,297.706,0,0,1,3.50,A2256W000148
1741,-99.400,298.206,0,0,1,3.50,A2256W000148
1742,-99.398,298.706,0,0,1,3.50,A2256W000148
1743,-99.395,299.206,0,0,1,3.50,A2256W000148
1744,-99.393,299.706,0,0,1,3.50,A2256W000148
1745,-99.391,300.206,0,0,1,3.50,A2256W000148
1746,-99.389,300.706,0,0,1,3.50,A2256W000148
1747,-99.387,301.206,0,0,1,3.50,A2256W000148
1748,-99.385,301.706,0,0,1,3.50,A2256W000148
1749,-99.399,302.205,0,0,1,3.50,A2256W000148
1750,-99.414,302.705,0,0,1,3.50,A2256W000148
1751,-99.429,303.205,0,0,1,3.50,A2256W000148
1752,-99.444,303.705,0,0,1,3.50,A2256W000148
1753,-99.459,304.204,0,0,1,3.50,A2256W000148
1754,-99.473,304.704,0,0,1,3.50,A2256W000148
1755,-99.488,305.204,0,0,1,3.50,A2256W000148
1756,-99.493,305.704,0,0,1,3.50,A2256W000148
1757,-99.497,306.204,0,0,1,3.50,A2256W000148
1758,-99.502,306.704,0,0,1,3.50,A2256W000148
1759,-99.506,307.204,0,0,1,3.50,A2256W000148
1760,-99.511,307.704,0,0,1,3.50,A2256W000148
1761,-99.515,308.204,0,0,1,3.50,A2256W000148
1762,-99.520,308.704,0,0,1,3.50,A2256W000148
1763,-99.515,309.204,0,0,1,3.50,A2256W000148
1764,-99.511,309.704,0,0,1,3.50,A2256W000148
1765,-99.507,310.204,0,0,1,3.50,A2256W000148
1766,-99.502,310.704,0,0,1,3.50,A2256W000148
1767,-99.498,311.204,0,0,1,3.50,A2256W000148
1768,-99.493,311.704,0,0,1,3.50,A2256W000148
1769,-99.489,312.204,0,0,1,3.50,A2256W000148
1770,-99.485,312.704,0,0,1,3.50,A2256W000148
1771,-99.480,313.204,0,0,1,3.50,A2256W000148
1772,-99.462,313.703,0,0,1,3.50,A2256W000148
1773,-99.444,314.203,0,0,1,3.50,A2256W000148
1774,-99.426,314.703,0,0,1,3.50,A2256W000148
1775,-99.407,315.202,0,0,1,3.50,A2256W000148
1776,-99.389,315.702,0,0,1,3.50,A2256W000148
1777,-99.371,316.202,0,0,1,3.50,A2256W000148
1778,-99.353,316.701,0,0,1,3.50,A2256W000148
1779,-99.334,317.201,0,0,1,3.50,A2256W000148
1780,-99.316,317.701,0,0,1,3.50,A2256W000148
1781,-99.313,317.799,0,0,1,3.50,A2256W000148
1782,-99.198,318.286,0,0,1,3.50,A2256W000146
1783,-99.083,318.772,0,0,1,3.50,A2256W000146
1784,-98.953,319.255,0,0,1,3.50,A2256W000146
1785,-98.823,319.738,0,0,1,3.50,A2256W000146
1786,-98.693,320.221,0,0,1,3.50,A2256W000146
1787,-98.535,320.695,0,0,1,3.50,A2256W000146
1788,-98.364,321.165,0,0,1,3.50,A2256W000146
1789,-98.193,321.634,0,0,1,3.50,A2256W000146
1790,-98.000,322.096,0,0,1,3.50,A2256W000146
1791,-97.775,322.542,0,0,1,3.50,A2256W000146
1792,-97.532,322.979,0,0,1,3.50,A2256W000146
1793,-97.272,323.406,0,0,1,3.50,A2256W000146
1794,-96.985,323.816,0,0,1,3.50,A2256W000146
1795,-96.686,324.217,0,0,1,3.50,A2256W000146
1796,-96.378,324.610,0,0,1,3.50,A2256W000146
1797,-96.060,324.997,0,0,1,3.50,A2256W000146
1798,-95.719,325.362,0,0,1,3.50,A2256W000146
1799,-95.366,325.716,0,0,1,3.50,A2256W000146
1800,-95.029,326.078,0,0,1,3.50,A2256W000146
1801,-94.691,326.439,0,0,1,3.50,A2256W000146
1802,-94.354,326.801,0,0,1,3.50,A2256W000146
1803,-94.017,327.163,0,0,1,3.50,A2256W000146
1804,-93.680,327.524,0,0,1,3.50,A2256W000146
1805,-93.342,327.886,0,0,1,3.50,A2256W000134
1806,-93.005,328.247,0,0,1,3.50,A2256W000134
1807,-92.668,328.609,0,0,1,3.50,A2256W000134
1808,-92.331,328.970,0,0,1,3.50,A2256W000134
1809,-91.993,329.332,0,0,1,3.50,A2256W000134
1810,-91.656,329.694,0,0,1,3.50,A2256W000134
1811,-91.319,330.055,0,0,1,3.50,A2256W000134
1812,-90.981,330.417,0,0,1,3.50,A2256W000134
1813,-90.644,330.778,0,0,1,3.50,A2256W000134
1814,-90.307,331.140,0,0,1,3.50,A2256W000134
1815,-89.970,331.502,0,0,1,3.50,A2256W000134
1816,-89.632,331.863,0,0,1,3.50,A2256W000134
1817,-89.295,332.225,0,0,1,3.50,A2256W000134
1818,-88.958,332.586,0,0,1,3.50,A2256W000134
1819,-88.620,332.948,0,0,1,3.50,A2256W000134
1820,-88.283,333.309,0,0,1,3.50,A2256W000135
1821,-87.946,333.671,0,0,1,3.50,A2256W000135
1822,-87.609,334.033,0,0,1,3.50,A2256W000135
1823,-87.271,334.394,0,0,1,3.50,A2256W000135
1824,-86.934,334.756,0,0,1,3.50,A2256W000135
1825,-86.597,335.117,0,0,1,3.50,A2256W000135
1826,-86.259,335.479,0,0,1,3.50,A2256W000135
1827,-85.922,335.841,0,0,1,3.50,A2256W000135
1828,-85.585,336.202,0,0,1,3.50,A2256W000135
1829,-85.248,336.564,0,0,1,3.50,A2256W000151
1830,-84.910,336.925,0,0,1,3.50,A2256W000151
1831,-84.573,337.287,0,0,1,3.50,A2256W000151
1832,-84.236,337.648,0,0,1,3.50,A2256W000151
1833,-83.904,338.022,0,0,1,3.50,A2256W000151
1834,-83.558,338.384,0,0,1,3.50,A2256W000151
1835,-83.196,338.729,0,0,1,3.50,A2256W000151
1836,-82.816,339.054,0,0,1,3.50,A2256W000151
1837,-82.426,339.366,0,0,1,3.50,A2256W000151
1838,-82.021,339.659,0,0,1,3.50,A2256W000151
1839,-81.603,339.933,0,0,1,3.50,A2256W000151
1840,-81.182,340.203,0,0,1,3.50,A2256W000151
1841,-80.900,340.381,0,0,1,3.50,A2256W000866
1842,-80.446,340.591,0,0,1,3.50,A2256W000866
1843,-79.981,340.774,0,0,1,3.50,A2256W000866
1844,-79.505,340.926,0,0,1,3.50,A2256W000866
1845,-79.025,341.068,0,0,1,3.50,A2256W000866
1846,-78.538,341.181,0,0,1,3.50,A2256W000866
1847,-78.048,341.281,0,0,1,3.50,A2256W000866
1848,-77.556,341.368,0,0,1,3.50,A2256W000866
1849,-77.063,341.455,0,0,1,3.50,A2256W000866
1850,-76.567,341.515,0,0,1,3.50,A2256W000866
1851,-76.071,341.576,0,0,1,3.50,A2256W000866
1852,-75.573,341.628,0,0,1,3.50,A2256W000866
1853,-75.075,341.669,0,0,1,3.50,A2256W000866
1854,-74.577,341.709,0,0,1,3.50,A2256W000866
1855,-74.078,341.738,0,0,1,3.50,A2256W000866
1856,-73.578,341.768,0,0,1,3.50,A2256W000866
1857,-73.079,341.795,0,0,1,3.50,A2256W000866
1858,-72.580,341.822,0,0,1,3.50,A2256W000866
1859,-72.081,341.848,0,0,1,3.50,A2256W000866
1860,-71.582,341.877,0,0,1,3.50,A2256W000866
1861,-71.083,341.905,0,0,1,3.50,A2256W000866
1862,-70.584,341.933,0,0,1,3.50,A2256W000866
1863,-70.085,341.961,0,0,1,3.50,A2256W000866
1864,-69.586,341.989,0,0,1,3.50,A2256W000866
1865,-69.087,342.017,0,0,1,3.50,A2256W000866
1866,-68.588,342.045,0,0,1,3.50,A2256W000866
1867,-68.088,342.073,0,0,1,3.50,A2256W000866
1868,-67.589,342.101,0,0,1,3.50,A2256W000866
1869,-67.091,342.134,0,0,1,3.50,A2256W000866
1870,-66.592,342.168,0,0,1,3.50,A2256W000866
1871,-66.093,342.202,0,0,1,3.50,A2256W000866
1872,-65.594,342.235,0,0,1,3.50,A2256W000866
1873,-65.328,342.253,0,0,1,3.50,A2256W000055
1874,-64.830,342.294,0,0,1,3.50,A2256W000054
1875,-64.332,342.335,0,0,1,3.50,A2256W000054
1876,-63.833,342.375,0,0,1,3.50,A2256W000054
1877,-63.335,342.416,0,0,1,3.50,A2256W000054
1878,-62.837,342.457,0,0,1,3.50,A2256W000054
1879,-62.339,342.498,0,0,1,3.50,A2256W000054
1880,-61.840,342.539,0,0,1,3.50,A2256W000054
1881,-61.342,342.579,0,0,1,3.50,A2256W000054
1882,-60.844,342.620,0,0,1,3.50,A2256W000054
1883,-60.345,342.661,0,0,1,3.50,A2256W000054
1884,-59.847,342.702,0,0,1,3.50,A2256W000054
1885,-59.349,342.743,0,0,1,3.50,A2256W000054
1886,-58.851,342.783,0,0,1,3.50,A2256W000054
1887,-58.352,342.824,0,0,1,3.50,A2256W000054
1888,-57.854,342.865,0,0,1,3.50,A2256W000054
1889,-57.356,342.906,0,0,1,3.50,A2256W000054
1890,-56.858,342.947,0,0,1,3.50,A2256W000054
1891,-56.359,342.987,0,0,1,3.50,A2256W000054
1892,-55.861,343.028,0,0,1,3.50,A2256W000054
1893,-55.363,343.069,0,0,1,3.50,A2256W000054
1894,-54.864,343.110,0,0,1,3.50,A2256W000054
1895,-54.366,343.151,0,0,1,3.50,A2256W000054
1896,-53.868,343.191,0,0,1,3.50,A2256W000054
1897,-53.370,343.232,0,0,1,3.50,A2256W000054
1898,-52.871,343.270,0,0,1,3.50,A2256W000054
1899,-52.372,343.307,0,0,1,3.50,A2256W000054
1900,-51.874,343.344,0,0,1,3.50,A2256W000054
1901,-51.375,343.382,0,0,1,3.50,A2256W000054
1902,-50.877,343.419,0,0,1,3.50,A2256W000054
1903,-50.378,343.457,0,0,1,3.50,A2256W000054
1904,-49.879,343.494,0,0,1,3.50,A2256W000054
1905,-49.381,343.531,0,0,1,3.50,A2256W000054
1906,-48.882,343.569,0,0,1,3.50,A2256W000054
1907,-48.384,343.606,0,0,1,3.50,A2256W000054
1908,-47.885,343.644,0,0,1,3.50,A2256W000054
1909,-47.386,343.681,0,0,1,3.50,A2256W000054
1910,-46.888,343.719,0,0,1,3.50,A2256W000054
1911,-46.389,343.756,0,0,1,3.50,A2256W000054
1912,-45.891,343.793,0,0,1,3.50,A2256W000054
1913,-45.392,343.831,0,0,1,3.50,A2256W000054
1914,-44.893,343.868,0,0,1,3.50,A2256W000054
1915,-44.395,343.906,0,0,1,3.50,A2256W000054
1916,-43.896,343.943,0,0,1,3.50,A2256W000054
1917,-43.398,343.980,0,0,1,3.50,A2256W000054
1918,-42.899,344.018,0,0,1,3.50,A2256W000054
1919,-42.400,344.055,0,0,1,3.50,A2256W000054
1920,-41.902,344.093,0,0,1,3.50,A2256W000054
1921,-41.403,344.130,0,0,1,3.50,A2256W000054
1922,-40.905,344.168,0,0,1,3.50,A2256W000054
1923,-40.406,344.205,0,0,1,3.50,A2256W000054
1924,-39.907,344.242,0,0,1,3.50,A2256W000054
1925,-39.409,344.280,0,0,1,3.50,A2256W000054
1926,-38.910,344.317,0,0,1,3.50,A2256W000054
1927,-38.412,344.355,0,0,1,3.50,A2256W000054
1928,-37.913,344.392,0,0,1,3.50,A2256W000054
1929,-37.414,344.429,0,0,1,3.50,A2256W000054
1930,-36.916,344.467,0,0,1,3.50,A2256W000054
1931,-36.417,344.504,0,0,1,3.50,A2256W000054
1932,-35.918,344.534,0,0,1,3.50,A2256W000054
1933,-35.419,344.564,0,0,1,3.50,A2256W000054
1934,-34.920,344.593,0,0,1,3.50,A2256W000054
1935,-34.421,344.623,0,0,1,3.50,A2256W000054
1936,-33.922,344.653,0,0,1,3.50,A2256W000054
1937,-33.423,344.682,0,0,1,3.50,A2256W000054
1938,-32.923,344.712,0,0,1,3.50,A2256W000054
1939,-32.424,344.741,0,0,1,3.50,A2256W000054
1940,-31.925,344.771,0,0,1,3.50,A2256W000054
1941,-31.426,344.801,0,0,1,3.50,A2256W000054
1942,-30.927,344.830,0,0,1,3.50,A2256W000054
1943,-30.428,344.860,0,0,1,3.50,A2256W000054
1944,-29.929,344.890,0,0,1,3.50,A2256W000054
1945,-29.430,344.919,0,0,1,3.50,A2256W000054
1946,-28.931,344.949,0,0,1,3.50,A2256W000054
1947,-28.431,344.979,0,0,1,3.50,A2256W000054
1948,-27.932,345.008,0,0,1,3.50,A2256W000054
1949,-27.433,345.038,0,0,1,3.50,A2256W000054
1950,-26.934,345.068,0,0,1,3.50,A2256W000054
1951,-26.435,345.097,0,0,1,3.50,A2256W000054
1952,-25.936,345.127,0,0,1,3.50,A2256W000054
1953,-25.437,345.157,0,0,1,3.50,A2256W000054
1954,-24.938,345.186,0,0,1,3.50,A2256W000054
1955,-24.438,345.216,0,0,1,3.50,A2256W000054
1956,-23.939,345.246,0,0,1,3.50,A2256W000054
1957,-23.440,345.275,0,0,1,3.50,A2256W000054
1958,-22.941,345.305,0,0,1,3.50,A2256W000054
1959,-22.442,345.335,0,0,1,3.50,A2256W000054
1960,-21.943,345.364,0,0,1,3.50,A2256W000054
1961,-21.444,345.394,0,0,1,3.50,A2256W000054
1962,-20.945,345.424,0,0,1,3.50,A2256W000054
