x,y,z
-7.58621883392334,-170.60411071777344,28.750293731689453
-7.714302062988281,-171.5441131591797,28.749656677246094
-7.844730377197266,-172.44471740722656,28.748003005981445
-7.982719898223877,-173.41201782226562,28.747943878173828
-8.11594295501709,-174.33917236328125,28.74872589111328
-8.25529670715332,-175.2195587158203,28.748123168945312
-8.40684700012207,-176.10540771484375,28.746505737304688
-8.56980037689209,-177.03627014160156,28.74502182006836
-8.731949806213379,-177.89120483398438,28.744794845581055
-8.925719261169434,-178.76824951171875,28.7455997467041
-9.155864715576172,-179.63937377929688,28.74585723876953
-9.417434692382812,-180.51971435546875,28.74582862854004
-9.698163032531738,-181.38003540039062,28.745540618896484
-9.994648933410645,-182.19432067871094,28.743268966674805
-10.310220718383789,-183.00509643554688,28.740886688232422
-10.624662399291992,-183.80859375,28.740842819213867
-10.935735702514648,-184.61358642578125,28.74293327331543
-11.244686126708984,-185.41702270507812,28.745996475219727
-11.555867195129395,-186.22454833984375,28.74370574951172
-11.897873878479004,-187.10922241210938,28.73769760131836
-12.237558364868164,-187.9874725341797,28.74024772644043
-12.590065002441406,-188.89883422851562,28.749361038208008
-12.924619674682617,-189.7640380859375,28.754545211791992
-13.251666069030762,-190.61048889160156,28.756956100463867
-13.591838836669922,-191.49156188964844,28.753997802734375
-13.95022964477539,-192.41604614257812,28.760595321655273
-14.134967803955078,-192.88406372070312,28.764739990234375
-14.323553085327148,-193.34872436523438,28.76793670654297
-14.706645965576172,-194.25303649902344,28.77202033996582
-15.078014373779297,-195.11407470703125,28.775632858276367
-15.439760208129883,-195.9577178955078,28.779760360717773
-15.825868606567383,-196.86294555664062,28.784008026123047
-16.189735412597656,-197.71710205078125,28.78641128540039
-16.549846649169922,-198.55307006835938,28.787626266479492
-16.92788314819336,-199.39015197753906,28.788692474365234
-17.3299560546875,-200.21713256835938,28.789052963256836
-17.733488082885742,-201.0146942138672,28.7894344329834
-18.149282455444336,-201.83782958984375,28.790027618408203
-18.553802490234375,-202.63885498046875,28.791303634643555
-18.949296951293945,-203.422607421875,28.792964935302734
